34802	902906	"We can speed up the acquire/release, if the architecture
supports cmpxchg and if there's no debugging state to be set up"
34827	903657	"Calculate task priority from the waiter list priority

Return task->normal_prio when the waiter list is empty or when
the waiter is not allowed to do priority boosting"
34841	904014	"Adjust the priority of a task, after its pi_waiters got modified.

This can be both boosting and unboosting. task->pi_lock must be held."
34858	904545	"Adjust task priority (undo boosting). Called from the exit path of
rt_mutex_slowunlock() and rt_mutex_slowlock().

(Note: We do this outside of the protection of lock->wait_lock to
allow the lock to be taken while or before we readjust the priority
of task. We do not use the spin_xx_mutex() variants here as we are
outside of the debug path.)"
34870	904815	Max number of times we'll walk the boosting chain:
34877	904999	"Adjust the priority chain. Also used for deadlock detection.
Decreases task's usage by one - may thus free the task.
Returns 0 or -EDEADLK."
34897	905696	"The (de)boosting is a step by step approach with a lot of
pitfalls. We want this to be preemptible and we want hold a
maximum of two locks per step. So we have to check
carefully whether things change under us."
34905	905887	"Print this only once. If the admin changes the limit,
print a new message when reaching the limit again."
34919	906252	Task can not go away as we did a get_task() before !
34927	906475	"Check whether the end of the boosting chain has been
reached or the state of the chain has changed while we
dropped the locks."
34935	906698	"Check the orig_waiter state. After we dropped the locks,
the previous owner of the lock might have released the lock
and made us the pending owner:"
34943	906888	"Drop out, when the task has no waiters. Note,
top_waiter can be NULL, when we are in the deboosting
mode!"
34951	907116	"When deadlock detection is off then we check, if further
priority adjustment is necessary."
34962	907373	Deadlock detection
34972	907665	Requeue the waiter
34977	907831	Release the task
34981	907930	Grab the next task
34987	908096	Boost the owner
34994	908363	Deboost the owner
35024	909067	"Optimization: check if we can steal the lock from the
assigned pending owner [which might not have taken the
lock yet]:"
35047	909623	"Check if a waiter is enqueued on the pending owners
pi_waiters list. Remove it and readjust pending owners
priority."
35053	909805	No chain handling, pending owner is not blocked on anything:
35072	910536	"We are going to steal the lock and a waiter was
enqueued on the pending owners pi_waiters queue. So
we have to enqueue this waiter into
current->pi_waiters list. This covers the case,
where current is boosted because it holds another
lock and gets unboosted because the booster is
interrupted, so we would delay a waiter with higher
priority as current->normal_prio.

Note: in the rare case of a SCHED_OTHER task changing
its priority and thus stealing the lock, next->task
might be current:"
35090	910997	"Try to take an rt-mutex

This fails
- when the lock has a real owner
- when a different pending owner exists and has higher priority than current

Must be called with lock->wait_lock held."
35111	911859	"We have to be careful here if the atomic speedups are
enabled, such that, when
- no other waiter is on the lock
- the lock has been released since we did the cmpxchg
the lock can be released or taken while we are doing the
checks and marking the lock with RT_MUTEX_HAS_WAITERS.

The atomic acquire/release aware variant of
mark_rt_mutex_waiters uses a cmpxchg loop. After setting
the WAITERS bit, the atomic release / acquire can not
happen anymore and lock->wait_lock protects us from the
non-atomic case.

Note, that this might set lock->owner =
RT_MUTEX_HAS_WAITERS in the case the lock is not contended
any more. This is fixed up when we take the ownership.
This is the transitional state explained at the top of this file."
35117	911982	We got the lock.
35133	912242	"Task blocks on lock.

Prepare waiter and propagate pi chain

This must be called with lock->wait_lock held."
35150	912801	Get the top priority waiter on the lock
35179	913635	"The owner can't disappear while holding a lock,
so the owner struct is protected by wait_lock.
Gets dropped in rt_mutex_adjust_prio_chain()!"
35199	914056	"Wake up the next waiter on the lock.

Remove the top waiter from the current tasks waiter list and from
the lock waiter list. Set it as pending owner. Then wake it up.

Called with lock->wait_lock held."
35216	914544	"Remove it from current->pi_waiters. We do not adjust a
possible priority boost right now. We execute wakeup in the
boosted mode and go back to normal after releasing
lock->wait_lock."
35231	915073	"Clear the pi_blocked_on variable and enqueue a possible
waiter into the pi_waiters list of the pending owner. This
prevents that in case the pending owner gets unboosted a
waiter with higher priority than pending-owner->normal_prio
is blocked on the unboosted (pending) owner."
35255	915628	"Remove a waiter from a lock

Must be called with lock->wait_lock held"
35295	916644	gets dropped in rt_mutex_adjust_prio_chain()!
35309	916900	"Recheck the pi chain, in case we got a priority setting

Called from sched_setscheduler"
35325	917305	gets dropped in rt_mutex_adjust_prio_chain()!
35332	917423	Slow path lock function:
35346	917734	Try to acquire the lock again:
35354	917891	Setup the timer, when timeout != NULL
35360	918046	Try to acquire the lock:
35367	918182	"TASK_INTERRUPTIBLE checks for signals and
timeout. Ignored otherwise."
35369	918254	Signal pending?
35382	918562	"waiter.task is NULL the first time we come here and
when we have been woken up by the previous owner
but the lock got stolen by a higher prio task."
35390	918806	"If we got woken up by the owner then start loop
all over without going into schedule to try
to get the lock now:"
35397	919011	"Reset the return value. We might
have returned with -EDEADLK and the
owner released the lock while we
were walking the pi chain."
35424	919472	"try_to_take_rt_mutex() sets the waiter bit
unconditionally. We might have to fix that up."
35429	919566	Remove pending timer:
35437	919802	"Readjust priority, when we did not get the lock. We might
have been the pending owner and boosted. Since we did not
take the lock, the PI boost has to go."
35448	919950	Slow path try-lock function:
35462	920247	"try_to_take_rt_mutex() sets the lock waiters
bit unconditionally. Clean this up."
35473	920375	Slow path to release a rt-mutex:
35493	920751	Undo pi boosting if necessary:
35502	920987	"debug aware fast / slowpath lock,trylock,unlock

The atomic acquire/release ops are compiled away, when either the
architecture does not support cmpxchg or when debugging is enabled."
35556	922426	"rt_mutex_lock - lock a rt_mutex

@lock: the rt_mutex to be locked"
35575	922908	"rt_mutex_lock_interruptible - lock a rt_mutex interruptible

@lock: the rt_mutex to be locked
@detect_deadlock: deadlock detection on/off

Returns:
0 on success
-EINTR when interrupted by a signal
-EDEADLK when the lock would deadlock (when deadlock detection is on)"
35600	923640	"rt_mutex_lock_interruptible_ktime - lock a rt_mutex interruptible
the timeout structure is provided
by the caller

@lock: the rt_mutex to be locked
@timeout: timeout structure or NULL (no timeout)
@detect_deadlock: deadlock detection on/off

Returns:
0 on success
-EINTR when interrupted by a signal
-ETIMEOUT when the timeout expired
-EDEADLK when the lock would deadlock (when deadlock detection is on)"
35618	924063	"rt_mutex_trylock - try to lock a rt_mutex

@lock: the rt_mutex to be locked

Returns 1 on success and 0 on contention"
35629	924303	"rt_mutex_unlock - unlock a rt_mutex

@lock: the rt_mutex to be unlocked"
35643	924700	"rt_mutex_destroy - mark a mutex unusable
@lock: the mutex to be destroyed

This function marks the mutex uninitialized, and any subsequent
use of the mutex is forbidden. The mutex must not be locked when
this function is called."
35662	925080	"__rt_mutex_init - initialize the rt lock

@lock: the rt lock to be initialized

Initialize the rt lock to unlocked state.

Initializing of a locked rt lock is not allowed"
35682	925608	"rt_mutex_init_proxy_locked - initialize and lock a rt_mutex on behalf of a
proxy owner

@lock: the rt_mutex to be locked
@proxy_owner:the task to set as owner

No locking. Caller has to do serializing itself
Special API call for PI-futex support"
35699	926081	"rt_mutex_proxy_unlock - release a lock on behalf of owner

@lock: the rt_mutex to be locked

No locking. Caller has to do serializing itself
Special API call for PI-futex support"
35719	926563	"rt_mutex_next_owner - return the next owner of the lock

@lock: the rt lock query

Returns the next owner of the lock or NULL

Caller has to serialize against other accessors to the lock
itself.

Special API call for PI-futex support"
35748	927491	"Completely Fair Scheduling (CFS) Class (SCHED_NORMAL/SCHED_BATCH)



Interactivity improvements by Mike Galbraith
(C) 2007 Mike Galbraith <efault@gmx.de>

Various enhancements by Dmitry Adamushko.
(C) 2007 Dmitry Adamushko <dmitry.adamushko@gmail.com>

Group scheduling enhancements by Srivatsa Vaddagiri

Author: Srivatsa Vaddagiri <vatsa@linux.vnet.ibm.com>

Scaled math optimizations by Thomas Gleixner


Adaptive scheduling granularity, math enhancements by Peter Zijlstra"
35761	927966	"Targeted preemption latency for CPU-bound tasks:
(default: 20ms * (1 + ilog(ncpus)), units: nanoseconds)

NOTE: this latency value is not the same as the concept of
'timeslice length' - timeslices in CFS are of variable length
and have no persistent notion like in traditional, time-slice
based scheduling concepts.

(to see the precise effective timeslice length of your workload,
run vmstat and monitor the context-switches (cs) field)"
35767	928139	"Minimal preemption granularity for CPU-bound tasks:
(default: 4 msec * (1 + ilog(ncpus)), units: nanoseconds)"
35772	928269	is kept at sysctl_sched_latency / sysctl_sched_min_granularity
35778	928414	"After fork, child runs first. (default) If set to 0 then
parent will (try to) run first."
35786	928610	"sys_sched_yield() compat mode

This option switches the agressive yield implementation of the
old scheduler back on."
35796	928954	"SCHED_BATCH wake-up granularity.
(default: 10 msec * (1 + ilog(ncpus)), units: nanoseconds)

This option delays the preemption effects of decoupled workloads
and reduces their over-scheduling. Synchronous workloads will still
have immediate wakeup/sleep latencies."
35806	929309	"SCHED_OTHER wake-up granularity.
(default: 10 msec * (1 + ilog(ncpus)), units: nanoseconds)

This option delays the preemption effects of decoupled workloads
and reduces their over-scheduling. Synchronous workloads will still
have immediate wakeup/sleep latencies."
35813	929554	"***********************************************************
CFS operations on generic schedulable entities:"
35817	929639	cpu runqueue to which this cfs_rq is attached
35823	929775	"An entity is a task if it doesn't ""own"" a runqueue"
35826	929851	CONFIG_FAIR_GROUP_SCHED
35835	930024	CONFIG_FAIR_GROUP_SCHED
35845	930278	"***********************************************************
Scheduling class tree data structure manipulation methods:"
35872	930810	Enqueue an entity into the rb-tree:
35883	931112	Find the right place in the rbtree:
35890	931297	"We dont care about collisions. Nodes with
the same key stay together."
35902	931515	"Maintain a cache of leftmost tree entries (it is frequently
used):"
35945	932584	"***********************************************************
Scheduling class statistics methods:"
35971	933215	"The idea is to set a period in which each task runs once.

When there are too many tasks (sysctl_sched_nr_latency) we have to stretch
this period because otherwise the slices get too small.

p = (nr <= nl) ? l : l*nr/nl"
35990	933595	"We calculate the wall-time slice from the period by taking a part
proportional to the weight.

s = p*w/rw"
36005	933866	"We calculate the vruntime slice.

vs = s/w = p/rw"
36030	934464	"Update the current task's runtime statistics. Skip current tasks that
are not in our scheduling class."
36052	935130	"maintain cfs_rq->min_vruntime to be a monotonic increasing
value tracking the leftmost vruntime in the tree."
36076	935685	"Get the amount of time the current task was running
since the last time we changed load (this cannot
overflow on 32 bits):"
36097	936130	Task is being enqueued - update stats:
36103	936317	"Are we enqueueing a waiting task? (for current tasks
a dequeue/enqueue event is a NOP)"
36122	936766	"Mark the end of the wait period if dequeueing a
waiting task:"
36129	936895	We are picking a new current task - update its stats:
36135	937035	We are starting a new run period:
36141	937172	"***********************************************
Scheduling class queueing methods:"
36190	938283	"Blocking time is in units of nanosecs, so shift by 20 to
get a milliseconds-range estimation of the amount of
time that the task spent sleeping:"
36235	939349	"The 'current' period is already promised to the current tasks,
however the extra weight of the new task will slow them down a
little, place the new task so that it fits in the slot that
stays open at the end."
36240	939502	sleeps upto a single latency don't count.
36244	939660	ensure we never gain time by being placed backwards.
36256	939891	Update run-time statistics of the 'current'.
36276	940300	Update run-time statistics of the 'current'.
36300	940820	Preempt the current task with a newly woken task if needed:
36315	941255	'current' is not kept within the tree.
36321	941420	"Any task has to be enqueued before it get to execute on
a CPU. So account for the time it spent waiting on the
runqueue."
36333	941757	"Track our maximum slice length, if the CPU's load is at
least twice that of our own weight (i.e. dont track it
when there are only lesser-weight tasks around):"
36359	942378	"If still on the runqueue then deactivate_task()
was not called and update_curr() has to be done:"
36366	942552	Put 'current' back into the tree.
36376	942748	Update run-time statistics of the 'current'.
36385	942954	"***********************************************
CFS operations on tasks:"
36389	943031	Walk up scheduling entities hierarchy
36398	943243	runqueue on which this entity is (to be) queued
36404	943369	"runqueue ""owned"" by this group"
36412	943566	"Given a group's cfs_rq on one cpu, return its corresponding cfs_rq on
another cpu ('this_cpu')"
36418	943737	Iterate thr' all leaf cfs_rq's on a runqueue
36422	943915	Do the two (enqueued) entities belong to the same group ?
36437	944194	CONFIG_FAIR_GROUP_SCHED
36455	944543	"runqueue ""owned"" by this group"
36480	945066	CONFIG_FAIR_GROUP_SCHED
36486	945229	"The enqueue_task method is called before nr_running is
increased. Here we update the fair scheduling stats and
then put the task into the rbtree:"
36505	945666	"The dequeue_task method is called before nr_running is
decreased. We remove the task from the rbtree and
update the fair scheduling stats:"
36514	945964	Don't dequeue parent if it has other entities besides us
36525	946168	"sched_yield() support is very simple - we dequeue and enqueue.

If compat_yield is turned on then we requeue to the end of the tree."
36534	946393	Are we the only task in the tree?
36542	946604	Update run-time statistics of the 'current'.
36549	946694	Find the rightmost entry in the rbtree:
36553	946783	Already in the rightmost position?
36561	947033	"Minimally necessary key value to be last in the tree:
Upon rescheduling, sched_class::put_prev_task() will place
'current' within the tree based on its new key value."
36567	947147	Preempt the current task with a newly woken task if needed:
36584	947579	"Batch tasks do not preempt (their preemption is driven by
the tick):"
36622	948300	Account for a descheduled task:
36637	948652	"***********************************************
Fair scheduling class load-balancing methods:"
36645	948921	"Load-balancing iterator. Note: while the runqueue stays locked
during the whole iteration, the current task might be
dequeued so the iterator has to be dequeue-safe. Here we
achieve that by always pre-iterating before returning
the current task:"
36715	950581	Don't pull if this_cfs_rq has more load than busy_cfs_rq
36719	950658	Don't pull more than imbalance/2
36730	950908	"pass busy_cfs_rq argument into
load_balance_[start|next]_fair iterators"
36758	951637	"pass busy_cfs_rq argument into
load_balance_[start|next]_fair iterators"
36771	951873	scheduler tick hitting a task of our scheduling class:
36791	952462	"Share the fairness runtime between parent and child, thus the
total amount of pressure for CPU stays equal - new tasks
get a chance to run but frequent forkers are not allowed to
monopolize the CPU. Note: the parent runqueue is locked,
the child is not running yet."
36803	952809	'curr' will be NULL if the child belongs to a different group
36809	953052	"Upon rescheduling, sched_class::put_prev_task() will place
'current' within the tree based on its new key value."
36821	953318	"Account for a task changing its policy or group.

This routine is mostly called to set cfs_rq->curr field when a task
migrates between groups/classes."
36832	953521	All the scheduling class methods:
36891	955397	"kernel/sched.c

Kernel scheduler and related syscalls



1996-12-23 Modified by Dave Grothe to fix bugs in semaphores and
make semaphores SMP safe
1998-11-19 Implemented schedule_timeout() and related stuff
by Andrea Arcangeli
2002-01-04 New ultra-scalable O(1) scheduler by Ingo Molnar:
hybrid priority-list and round-robin design with
an array-switch method of distributing timeslices
and per-CPU runqueues. Cleanups and useful suggestions
by Davide Libenzi, preemptible kernel bits by Robert Love.
2003-09-03 Interactivity tuning by Con Kolivas.
2004-04-02 Scheduler domains code by Nick Piggin
2007-04-15 Work begun on replacing all interactivity tuning with a
fair scheduling design by Con Kolivas.
2007-05-05 Load balancing (smp-nice) and other improvements
by Peter Williams
2007-05-06 Interactivity improvements to CFS by Mike Galbraith
2007-07-01 Group scheduling enhancements by Srivatsa Vaddagiri"
36940	956671	"Scheduler clock - returns current time in nanosec units.
This is default implementation.
Architectures and sub-architectures can override this."
36950	956914	"Convert user-nice values [ -20 ... 0 ... 19 ]
to static priority [ MAX_RT_PRIO..MAX_PRIO-1 ],
and back."
36959	957245	"'User priority' is the nice value converted to something we
can work with better when scaling various scheduler parameters,
it's a [ 0 ... 39 ] range."
36966	957461	Some helpers for converting nanosecond timing to jiffy resolution
36978	957845	"These are the 'tuning knobs' of the scheduler:

default timeslice is 100 msecs (used only for SCHED_RR tasks).
Timeslices get refilled after they expire."
36985	958051	"Divide a load by a sched group cpu_power : (load / sg->__cpu_power)
Since cpu_power is a 'constant', we can use a reciprocal divide."
36994	958286	"Each time a sched group cpu_power is changed,
we must compute its reciprocal value"
37016	958767	This is the priority-queue data structure of the RT scheduling class:
37018	958864	include 1 bit for delimiter
37028	959018	task group related information
37033	959164	schedulable entities of this group on each cpu
37035	959241	"runqueue ""owned"" by this group on each cpu"
37038	959341	spinlock to serialize modification to shares
37043	959437	Default task group's sched entity on each cpu
37045	959546	Default task group's cfs_rq on each cpu
37053	959815	"Default task group.
Every task in system belong to this group at bootup."
37067	960139	return group to which a task belongs
37083	960544	Change a task's cfs_rq and parent entity if it moves across CPUs/groups
37094	960834	CONFIG_FAIR_GROUP_SCHED
37096	960874	CFS-related fields in a runqueue
37109	961220	"'curr' points to currently running entity on this cfs_rq.
It is set to NULL otherwise (i.e when none are currently running)."
37115	961380	cpu runqueue to which this cfs_rq is attached
37124	961682	"leaf cfs_rqs are those that hold tasks (lowest schedulable entity in
a hierarchy). Non-leaf lrqs hold other higher schedulable entities
(like users, containers etc.)

leaf_cfs_rq_list ties together list of leaf cfs_rq's in a cpu. This
list is used during load balance."
37126	961780	"group that ""owns"" this runqueue"
37130	961845	Real-Time classes' related field in a runqueue:
37143	962244	"This is the main, per-CPU runqueue data structure.

Locking rule: those places that want to lock multiple runqueues
(such as the load balancing or the thread migration code), lock
acquire operations must be ordered by ascending &runqueue."
37145	962278	runqueue lock:
37151	962441	"nr_running and cpu_load should be in the same cacheline because
remote CPUs use both these fields when doing load calculation."
37159	962678	capture load from *all* tasks on this cpu:
37166	962846	list of leaf cfs_rq on this cpu:
37176	963167	"This is part of a global counter where only the total sum
over all CPUs matters. A task can increase this counter on
one CPU and if it got migrated afterwards it may decrease
it on another CPU. Always updated under the runqueue lock:"
37196	963562	For active balancing
37199	963627	cpu of this runqueue:
37207	963766	latency stats
37210	963832	sys_sched_yield() stats
37216	963970	schedule() stats
37221	964084	try_to_wake_up() stats
37225	964154	BKL stats
37251	964693	"Update the per-runqueue clock, as finegrained as the platform can give
us, but without assuming monotonicity, etc.:"
37264	965011	Protect against sched_clock() occasionally going backwards:
37271	965132	Catch too large forward jumps too:
37301	965866	"The domain tree (rq->sd) is protected by RCU's quiescent state transition.
See detach_destroy_domains: synchronize_sched for details.

The domain tree of any CPU may only be accessed from within
preempt-disabled sections."
37312	966232	Tunables that become constants when CONFIG_SCHED_DEBUG is off:
37321	966383	Debugging: various feature bits
37342	966938	"Number of tasks to iterate in a single balance run.
Limited because this is done with IRQs disabled."
37348	967114	"For kernel-internal use: high-speed (but slightly incorrect) per-cpu
clock constructed from sched_clock():"
37360	967395	"Only call sched_clock() if the scheduler has already been
initialized (some code might call cpu_clock() very early):"
37395	968196	this is a valid case when another task releases the spinlock
37402	968385	"If we are tracking spinlock dependencies then we have to
fix up the runqueue lock - which gets 'carried over' from
prev into current:"
37408	968508	__ARCH_WANT_UNLOCKED_CTXSW
37425	968905	"We can optimise this out completely for !SMP, because the
SMP rebalancing from interrupt is the only thing that cares
here."
37442	969303	"After ->oncpu is cleared, the task can be moved to a different CPU.
We must ensure this doesn't happen until the switch is completely
finished."
37450	969450	__ARCH_WANT_UNLOCKED_CTXSW
37455	969560	"__task_rq_lock - lock the runqueue a given task resides on.
Must be called interrupts disabled."
37472	969981	"task_rq_lock - lock the runqueue a given task resides on and disable
interrupts. Note the ordering: we can safely lookup the task_rq without
explicitly disabling preemption."
37502	970582	this_rq_lock - lock this runqueue and disable interrupts.
37517	970792	We are going deep-idle (irqs are disabled):
37531	971106	We just idled delta nanoseconds (called with irqs disabled):
37544	971468	"Override the previous timestamp and ignore all
sched_clock() deltas that occured while we idled,
and use the PM-provided delta_ns to advance the
rq clock:"
37558	971839	"resched_task - mark a task 'to be rescheduled now'.

On UP this means the setting of the need_resched flag, on SMP it
might also involve a cross-CPU call to trigger the scheduler on
the target CPU."
37580	972296	NEED_RESCHED must be visible before we test polling
37614	972877	Shift right and round:
37629	973256	Check whether we'd overflow the 64-bit multiplication:
37662	974248	"To aid in avoiding the subversion of ""niceness"" due to uneven distribution
of tasks with abnormal ""nice"" values across CPUs the contribution that
each task makes to its run queue's load is weighted according to its
scheduling class and ""nice"" value. For SCHED_NORMAL tasks this is just a
scaled version of the new time slice allocation that they receive on time
slice expiry etc."
37678	974886	"Nice levels are multiplicative, with a gentle 10% change for every
nice level changed. I.e. when a CPU-bound task goes from nice 0 to
nice 1, it will get ~10% less CPU time than another CPU-bound task
that remained on nice 0.

The ""10% effect"" is relative and cumulative: from _any_ nice level,
if you go up 1 level, it's -10% CPU usage, if you go down 1 level
it's +10% CPU usage. (to achieve that we use a multiplier of 1.25.
If a task goes up by ~10% and another task goes down by ~10% then
the relative distance between them is ~25%.)"
37687	974937	"-20
-15
-10
-5
0
5
10
15"
37696	975703	"Inverse (2^32/x) values of the prio_to_weight[] array, precalculated.

In cases where the weight does not change often, we can use the
precalculated inverse to speed up arithmetics by turning divisions
into multiplications:"
37705	975753	"-20
-15
-10
-5
0
5
10
15"
37714	976541	"runqueue iterator, to support SMP load-balancing between different
scheduling classes, without having to expose their internal data
structures to the load-balancing proper:"
37764	978022	"Update delta_exec, delta_fair fields for rq.

delta_fair clock advances at a rate inversely proportional to
total load (rq->load.weight) on the runqueue, while
delta_exec advances at the same rate as wall-clock (provided
cpu is not idle).

delta_exec / delta_fair is a measure of the (smoothened) load on this
runqueue over any given interval. This (smoothened) load is used
during load balance.

This function is called /before/ updating rq->load
and when switching tasks."
37797	978727	SCHED_IDLE tasks get minimal weight:
37823	979382	__normal_prio - return the priority that is based on the static prio
37835	979723	"Calculate the expected normal priority: i.e. priority
without taking RT-inheritance into account. Might be
boosted by interactivity modifiers. Changes upon fork,
setprio syscalls, and whenever the interactivity
estimator recalculates."
37853	980185	"Calculate the current priority, i.e. the priority
taken into account by the scheduler. This value might
be boosted by RT tasks, or might be boosted by
interactivity modifiers. Will be RT if the task got
RT-boosted. If not then it returns p->normal_prio."
37861	980425	"If we are RT tasks or we were boosted to RT priority,
keep the priority unchanged. Otherwise, update priority
to the normal priority:"
37869	980549	activate_task - move a task to the runqueue.
37881	980813	deactivate_task - remove a task from the runqueue.
37894	981111	"task_curr - is this task currently executing on a CPU?
@p: the task in question."
37900	981263	Used instead of source_load when we know the type == 0
37914	981674	"After ->cpu is set up to a new value, task_rq_lock(p, ...) can be
successfuly executed on another CPU. We must ensure that updates of
per-task data have been completed by this moment."
37924	981789	Is this task likely cache-hot:
37985	983162	"The task's runqueue lock must be held.
Returns true if you have to wait for migration thread."
37994	983412	"If the task is not on a runqueue (and not running), then
it is sufficient to simply update the task's cpu field."
38016	984014	"wait_task_inactive - wait for a thread to unschedule.

The caller must ensure that the task *will* unschedule sometime soon,
else this function might spin for a *long* time. This function can't
be called with interrupts off, or it may introduce deadlock with
smp_call_function() if an IPI is sent by the same process we are
waiting to become inactive."
38029	984328	"We do the initial early heuristics without holding
any task-queue locks at all. We'll only try to get
the runqueue lock when things look like they will
work out!"
38042	984739	"If the task is actively running on another CPU
still, just relax and busy-wait without holding
any locks.

NOTE! Since we don't hold any locks, it's not
even sure that ""rq"" stays as the right runqueue!
But we don't care, since ""task_running()"" will
return false if the runqueue has changed and p
is actually now running somewhere else!"
38050	984929	"Ok, time to look more closely! We need the rq
lock now, to be *sure*. If we're wrong, we'll
just go back and repeat."
38061	985198	"Was it really running after all now that we
checked with the proper locks actually held?

Oops. Go back and try again.."
38075	985541	"It's not enough that it's not actively running,
it must be off the runqueue _entirely_, and not
preempted!

So if it wa still runnable (but just not actively
running right now), it's preempted, and we should
yield - it could be a while."
38085	985792	"Ahh, all good. It wasn't running, and it wasn't
runnable, which means that it will never become
running in the future either. We're all done!"
38102	986314	"kick_process - kick a running thread to enter/exit the kernel
@p: the to-be-kicked thread

Cause a process which is running on another CPU to enter
kernel-mode, without any delay. (to get signals handled.)

NOTE: this function doesnt have to take the runqueue lock,
because all it wants to ensure is that the remote task enters
the kernel. If the IPI races and the task has been migrated
to another CPU then no harm is done and the purpose has been
achieved as well."
38120	986732	"Return a low guess at the load of a migration-source cpu weighted
according to the scheduling class and ""nice"" value.

We want to under-estimate the load of migration sources, to
balance conservatively."
38135	987073	"Return a high guess at the load of a migration-target cpu weighted
according to the scheduling class and ""nice"" value."
38149	987348	Return the average load per task on the cpu's run queue
38162	987659	"find_idlest_group finds and returns the least busy CPU group within the
domain."
38176	988099	Skip over this group if it has no CPUs allowed
38182	988275	Tally up the load of all CPUs in the group
38186	988383	Bias balancing toward cpus of our domain
38195	988562	Adjust by relative CPU power of the group
38215	988993	find_idlest_cpu - find the idlest cpu among the cpus in group.
38224	989210	Traverse only the allowed CPUs
38249	989786	"sched_balance_self: balance the current task (running on cpu) in domains
that have the 'flag' flag set. In practice, this is SD_BALANCE_FORK and
SD_BALANCE_EXEC.

Balance, ie. select the least loaded group.

Returns the target CPU number, or the same CPU if no balancing is needed.

preempt must be disabled."
38258	990016	If power savings logic is enabled for a domain, stop there.
38284	990519	Now try balancing at a lower domain level of cpu
38289	990617	Now try balancing at a lower domain level of new_cpu
38299	990852	while loop will break here if sd == NULL
38305	990896	CONFIG_SMP
38314	991178	"wake_idle() will wake a task on an idle cpu if task->cpu is
not idle and an idle cpu is available. The span of cpus to
search starts with cpus closest then further out as needed,
so we always favor a closer, idle cpu.

Returns the CPU we should wake onto."
38330	991708	"If it is idle, then it is the best cpu to run this task.

This cpu is also the best, if it has more than one task already.
Siblings must be also busy(in most cases) as they didn't already
pickup the extra load from this cpu and hence we need not check
sibling runqueue info. This will avoid the checks and cache miss
penalities associated with that."
38372	992710	"try_to_wake_up - wake up a thread
@p: the to-be-woken-up thread
@state: the mask of task states that can be woken
@sync: do a synchronous wakeup?

Put it on the run-queue if it's not already there. The ""current""
thread is always on the run-queue (except when the actual
re-schedule is in progress), and as such you're allowed to do
the simpler ""current->state = TASK_RUNNING"" to mark yourself
runnable without the overhead of this.

returns failure only if the task is already active."
38422	993704	Check for affine wakeup and passive balancing possibilities.
38432	993965	Wake to this CPU if we can
38440	994132	Attract cache-cold tasks on sync wakeups:
38451	994461	"If sync wakeup then subtract the (maximum possible)
effect of the currently running task from the load
of the current CPU:"
38462	994776	"This domain has SD_WAKE_AFFINE and
p is cache cold in this domain, and
there is no bad imbalance."
38472	994989	"Start passive balancing when half the imbalance_pct
limit is reached."
38482	995270	Could not wake to this_cpu. Wake to cpu instead
38488	995434	might preempt at this point
38501	995668	CONFIG_SMP
38541	996582	"Perform scheduler related setup for a newly forked process p.
p is forked by current.

__sched_fork() is basic setup used by init_idle() too:"
38572	997370	"We mark the process as running here, but have not actually
inserted it onto the runqueue yet. This guarantees that
nobody will actually run it, and a signal or other external
event cannot wake it up and insert it on the runqueue either."
38578	997436	fork()/clone()-time setup:
38592	997707	Make sure we do not leak PI boosting priority to the child:
38605	998119	Want to start with kernel preemption disabled.
38617	998441	"wake_up_new_task - wake up a newly created task for the first time.

This function will do some initial scheduler statistics housekeeping
that must be done for every newly created context, then puts the task
on the runqueue and wakes it."
38635	998863	"Let the scheduling class do new task startup
management (if any):"
38648	999160	"preempt_notifier_register - tell me when current is being being preempted & rescheduled
@notifier: notifier struct to register"
38660	999536	"preempt_notifier_unregister - no longer interested in preemption notifications
@notifier: notifier struct to unregister

This is safe to call from within a preemption notifier."
38713	1000868	"prepare_task_switch - prepare to switch tasks
@rq: the runqueue preparing to switch
@prev: the current task that is being switched out
@next: the task we are going to switch to.

This is called with the rq lock held and interrupts off. It must
be paired with a subsequent finish_task_switch after the context
switch.

prepare_task_switch sets up locking and calls architecture specific
hooks."
38737	1001734	"finish_task_switch - clean up after a task-switch
@rq: runqueue associated with task-switch
@prev: the thread we just switched away from.

finish_task_switch must be called after the context switch, paired
with a prepare_task_switch call before the context switch.
finish_task_switch will reconcile locking set up by prepare_task_switch,
and do any other architecture-specific cleanup actions.

Note that we may have delayed dropping an mm in context_switch(). If
so, we finish that here outside of the runqueue lock. (Doing it
with the lock held can cause deadlocks; see schedule() for
details.)"
38756	1002440	"A task struct has one reference for the use as ""current"".
If a task dies, then it sets TASK_DEAD in tsk->state and calls
schedule one last time. The schedule call will never return, and
the scheduled task must drop that reference.
The test for TASK_DEAD must occur while the runqueue locks are
still held, otherwise prev could be scheduled on another cpu, die
there before we look at prev->state, and then the reference would
be dropped twice.
Manfred Spraul <manfred@colorfullife.com>"
38767	1002755	"Remove function-return probe instances associated with this
task and put them back on the free list."
38776	1002936	"schedule_tail - first thing a freshly forked thread must call.
@prev: the thread we just switched away from."
38784	1003179	In this case, finish_task_switch does not reenable preemption
38794	1003384	"context_switch - switch to the new MM and the new
thread's register state."
38808	1003760	"For paravirt, this is coupled with an exit in switch_to to
combine the page table reload and the switch backend into
one hypercall."
